URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12624941,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12624942,5,Отзывы о дебетовых картах Альфа-Банка,07.09 заказала дебетовую и карту и к сожалению не сразу узнала о проблемах с установлением мобильног...,картах Альфа-Банка,good,False,3,3,3,3,Новочебоксарск (Чувашская Республика)
https://www.banki.ru/services/responses/bank/response/12624943,0,Отзывы о дебетовых картах Экспобанка,В 23 году мною был оформлен атвокредит в данном банке. Я стала уточнять каким способом мне вносить е...,картах Экспобанка,good,False,1,1,1,0,Ростов-на-Дону (Ростовская область)
https://www.banki.ru/services/responses/bank/response/12624944,5,Отзывы о дебетовых картах Альфа-Банка,"30 сентября с моей карты Альфа-Банка неожиданно списали 399 рублей за подписку, которую я не подключ...",картах Альфа-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12624945,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12624946,2,Отзывы о дебетовых картах Газпромбанка,"Банк заблокировал 6 сентября средства, в этот же день я отправил документы о доходах и средствах дру...",картах Газпромбанка,good,False,1,3,1,2,Ноябрьск (Ямало-Ненецкий автономный округ)
https://www.banki.ru/services/responses/bank/response/12624947,0,Отзывы о дебетовых картах ВТБ,"Девушка очень приятная, быстро помогла буквально за 5 минут. В офисе банка обращалась до этого помог...",картах ВТБ,good,False,3,3,3,3,Омск (Омская область)
https://www.banki.ru/services/responses/bank/response/12624948,0,Отзывы о дебетовых картах Альфа-Банка,19 августа написала в онлайн чат о своей проблеме с дебетовой картой. сотрудник быстро и оперативно ...,картах Альфа-Банка,good,False,3,3,3,3,Ярославль (Ярославская область)
https://www.banki.ru/services/responses/bank/response/12624949,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12624950,5,Отзывы о дебетовых картах Россельхозбанка,"Я хотел бы поделиться впечатлением об обслуживании в Россельхозбанке, находящееся по адресу г. Махач...",картах Россельхозбанка,good,False,3,3,3,3,Махачкала (Республика Дагестан)
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12624950,5,Отзывы о дебетовых картах Россельхозбанка,"Я хотел бы поделиться впечатлением об обслуживании в Россельхозбанке, находящееся по адресу г. Махач...",картах Россельхозбанка,good,False,3,3,3,3,Махачкала (Республика Дагестан)
https://www.banki.ru/services/responses/bank/response/12624951,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12624952,0,Отзывы о вкладах Яндекс Банка,"В конце августа я решил оформить сейв, так как был очень заманчивый процент на то время(21%). Сначал...",Яндекс Банка,good,False,3,3,3,3,Кемерово (Кемеровская область)
https://www.banki.ru/services/responses/bank/response/12624953,0,Отзывы о продуктах Камкомбанка,"Срочно нужно было обменять валюту. Первый плюс банка в том, что был самый выгодный курс. Второй плюс...",продуктах Камкомбанка,good,False,3,3,3,3,Казань
https://www.banki.ru/services/responses/bank/response/12624954,0,Отзывы о кредитах Т-Банка,,кредитах Т-Банка,good,False,0,0,0,0,Пенза (Пензенская область)
https://www.banki.ru/services/responses/bank/response/12624955,0,Отзывы о продуктах Т-Банка,"Обратилась по вопросу в чат. Татьяна очень хорошо проконсультировала, очень подробно ответила на каж...",продуктах Т-Банка,good,False,3,3,3,3,Пермь (Пермский край)
https://www.banki.ru/services/responses/bank/response/12624956,5,Отзывы о дебетовых картах Банка «Санкт-Петербург»,Благодарю за доставку дебетовой зарплатной карты в город Колтуши представителем банка Д-ым Денисом п...,Банка «Санкт-Петербург»,good,False,3,3,3,3,Колтуши (Санкт-Петербург и область)
https://www.banki.ru/services/responses/bank/response/12624957,5,Отзывы о дебетовых картах Альфа-Банка,"Внес деньги на карту,на экране банкомата банка втб было написано что комиссия за внесение денег 0 ру...",картах Альфа-Банка,good,False,3,3,3,3,Елец (Липецкая область)
https://www.banki.ru/services/responses/bank/response/12624958,0,Отзывы о дебетовых картах Банка «Санкт-Петербург»,Сегодня 13 октября В 16:00 пришел в банк на улице ленсовета метро звездная. По талону f127 попал в 5...,Банка «Санкт-Петербург»,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12624959,0,Отзывы о продуктах Камкомбанка,"Я посещала отделение банка еа Первомайской улице,5 29 сентября в 13:52. Мне все очень понравилось, с...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12624960,0,Отзывы о дебетовых картах Альфа-Банка,Посоветовали Альфа Банк. Доверился другу. Он оказаося прав!!!!Идеальный банк!!!! Карту доставили быс...,картах Альфа-Банка,good,False,3,3,3,3,Санкт-Петербург
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12624960,0,Отзывы о дебетовых картах Альфа-Банка,Посоветовали Альфа Банк. Доверился другу. Он оказаося прав!!!!Идеальный банк!!!! Карту доставили быс...,картах Альфа-Банка,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12624961,0,Отзывы о дебетовых картах Московского кредитного банка,Добрый день! Хочу сердечно поблагодарить сотрудниц банка на улице Академика Янгеля К-ву Алену и В-ов...,кредитного банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12624962,5,Отзывы о продуктах Камкомбанка,"Искала в интернете,где выгоднее обменять рубли на доллары,нашла этот банк,сделала в интернете запрос...",продуктах Камкомбанка,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12624963,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12624964,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12624965,1,Отзывы о дебетовых картах Яндекс Банка,,Яндекс Банка,good,False,0,0,0,0,Иваново (Ивановская область)
https://www.banki.ru/services/responses/bank/response/12624966,0,Отзывы о продуктах Альфа-Банка,"Недавно столкнулся с очень неприятной ситуацией: поздно вечером, находясь в другом городе, я не смог...",продуктах Альфа-Банка,good,False,3,3,3,3,Чусовой
https://www.banki.ru/services/responses/bank/response/12624967,5,Отзывы о продуктах Кредит Европа Банка,"Обратился сегодня ,13.10 в офис на Ленина. Переводы по СБП не поступали. Сотрудник Ксения, проверив ...",Европа Банка,good,False,3,3,3,3,Пермь (Пермский край)
https://www.banki.ru/services/responses/bank/response/12624968,0,Отзывы об РКО Локо-Банка,"Недавно оформила расчетный счет в Локо Банке. Сначала зашла на сайт банка, где нашла всю необходимую...",РКО Локо-Банка,good,False,3,3,3,3,Казань
https://www.banki.ru/services/responses/bank/response/12624969,0,Отзывы о продуктах Сбербанка,Хочу выразить благодарность Сбербанку за оперативную помощь и человеческий подход. Возник вопрос с к...,продуктах Сбербанка,good,False,3,3,3,3,Калининград (Калининградская область)
https://www.banki.ru/services/responses/bank/response/12624970,0,Отзывы о кредитах Россельхозбанка,,кредитах Россельхозбанка,good,False,0,0,0,0,Шарыпово
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12624970,0,Отзывы о кредитах Россельхозбанка,,кредитах Россельхозбанка,good,False,0,0,0,0,Шарыпово
https://www.banki.ru/services/responses/bank/response/12624971,0,Отзывы о вкладах Локо-Банка,"Недавно оформила расчетный счёт в Локо Банке. Сначала зашла на сайт банка, где нашла всю необходимую...",вкладах Локо-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12624972,0,Отзывы о продуктах Кредит Европа Банка,,Европа Банка,good,False,0,0,0,0,Гагарин (Смоленская область)
https://www.banki.ru/services/responses/bank/response/12624973,5,Отзывы о продуктах Камкомбанка,13.10.2025 г мне было необходимо поменять 1000$ на юани. После анализа стоимости валюты в разных бан...,продуктах Камкомбанка,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12624974,5,Отзывы о дебетовых картах Совкомбанка,"У меня был открыт накопительный счёт копилка в приложении совкомбанка, но процентная ставка изменила...",картах Совкомбанка,good,False,3,3,3,3,Орехово-Зуево (Москва и область)
https://www.banki.ru/services/responses/bank/response/12624975,0,Отзывы о кредитных картах Совкомбанка,Хочу выразить благодарность сотруднику Совкомбанка -Покровскому Владимиру. За то что он в кратчайшие...,картах Совкомбанка,good,False,3,3,3,3,Ростов-на-Дону
https://www.banki.ru/services/responses/bank/response/12624976,5,Отзывы о дебетовых картах Банка Ozon,"Добрый день, хочу поблагодарить сотрудников технической поддержки озон банка, 13 октября я обратилас...",Банка Ozon,good,False,3,3,3,3,Казань (Республика Татарстан)
https://www.banki.ru/services/responses/bank/response/12624977,0,Отзывы о продуктах Совкомбанка,"Очень быстро был решен вопрос, оператор банка Совкомбанк Ш-на Елизавета, все доходчиво объяснила, не...",продуктах Совкомбанка,good,False,3,3,3,3,Киселевск (Кемеровская область)
https://www.banki.ru/services/responses/bank/response/12624978,0,Отзывы о дебетовых картах Альфа-Банка,"13 октября получала дебетовую карту Альфа Банка. Представитель банка, Артем, приехал в удобное для м...",картах Альфа-Банка,good,False,3,3,3,3,Саранск
https://www.banki.ru/services/responses/bank/response/12624979,1,Отзывы о дебетовых картах Альфа-Банка,Добрый день. На сентябрь 2025 г. у меня действовал категорийный кешбэк в Ламоде (с лимитом до 1500 р...,картах Альфа-Банка,good,False,1,2,2,2,Ульяновск (Ульяновская область)
https://www.banki.ru/services/responses/bank/response/12624980,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12624980,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12624981,0,Отзывы о вкладах Банка «Санкт-Петербург»,"Талон Т139, давно обслуживаемся с мужем в данном банке по адресу Новосмоленская набережная 1. И кажд...",Банка «Санкт-Петербург»,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12624982,1,Отзывы о продуктах Газпромбанка,"Здравствуйте, я Ирина ,8 октября обратилась в отделении газпромбанка...Москва, уральская 4г..взяла л...",продуктах Газпромбанка,good,False,1,2,1,2,Москва
https://www.banki.ru/services/responses/bank/response/12624983,0,Отзывы о дебетовых картах Банка Русский Стандарт,"Получил кредит в банке русский стандарт, очень выгодные условия по потребительскому кредиту, также п...",Русский Стандарт,good,False,3,3,3,3,Йошкар-Ола
https://www.banki.ru/services/responses/bank/response/12624984,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12624985,0,Отзывы о дебетовых картах Альфа-Банка,17 августа переводил со своей карты Альфа‑Банка на карту друга в другом банке и получил блокировку к...,картах Альфа-Банка,good,False,3,3,3,3,Абакан
https://www.banki.ru/services/responses/bank/response/12624986,0,Отзывы о дебетовых картах Альфа-Банка,"Обращалась с просьбой перенести дату доставки карты. Ответили почти сразу, что является большим плюс...",картах Альфа-Банка,good,False,3,3,3,3,Барнаул
https://www.banki.ru/services/responses/bank/response/12624987,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12624988,5,Отзывы о дебетовых картах Альфа-Банка,Хочу поблагодарить представителя Альфа-банка Алексея. Привез карту в оговоренное время. До этого поз...,картах Альфа-Банка,good,False,3,3,3,3,Нижний Новгород (Нижегородская область)
https://www.banki.ru/services/responses/bank/response/12624989,5,Отзывы о дебетовых картах Альфа-Банка,Хочу поделиться положительным опытом и поблагодарить сотрудника Альфа-Банка. Мне нужно было срочно п...,картах Альфа-Банка,good,False,3,3,3,3,Набережные Челны (Республика Татарстан)
https://www.banki.ru/services/responses/bank/response/12624990,0,Отзывы о дебетовых картах Альфа-Банка,"Здравствуйте, альфа банком начал пользоваться не давно. Решил спросить как работает услуга за пригла...",картах Альфа-Банка,good,False,3,3,3,3,Улан-Удэ (Республика Бурятия)
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12624990,0,Отзывы о дебетовых картах Альфа-Банка,"Здравствуйте, альфа банком начал пользоваться не давно. Решил спросить как работает услуга за пригла...",картах Альфа-Банка,good,False,3,3,3,3,Улан-Удэ (Республика Бурятия)
https://www.banki.ru/services/responses/bank/response/12624991,0,Отзывы о продуктах Камкомбанка,"Хочу выразить благо сотрудникам банка за проведнную операцию по обмену валюты, которую я провел 08.1...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12624992,5,Отзывы о дебетовых картах Альфа-Банка,,картах Альфа-Банка,good,False,2,3,3,2,Ессентуки (Ставропольский край)
https://www.banki.ru/services/responses/bank/response/12624993,0,Отзывы о продуктах Т-Банка,Коллекторы Т Банк как из 90ых!!! Будьте БДИТЕЛЬНЫ И ОСТОРОЖНЫ а менеджеры после возникновения сложно...,продуктах Т-Банка,good,False,1,1,2,2,Москва
https://www.banki.ru/services/responses/bank/response/12624994,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12624995,0,Отзывы о дебетовых картах Альфа-Банка,"13 октября 2025 года написала в чат поддержки в приложении, чтобы разобраться с приветственным бонус...",картах Альфа-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12624996,1,Отзывы об ипотеке Т-Банка,"Это просто ужас, кошмар! Работа выстраенна ниже плинтуса. Наш менеджер по сделке Алина, не выходит д...",ипотеке Т-Банка,good,False,1,1,1,0,Москва
https://www.banki.ru/services/responses/bank/response/12624997,0,Отзывы о продуктах Камкомбанка,"Банк рекомендовал мне один человек, он тоже пользовался его услугами. Важно было, чтобы отделение ба...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12624998,0,Отзывы о продуктах Инго Банка,"25.02.2024 обратился в онлайн-чат, чтобы получить выписку для обращения в полицию после кражи моей к...",Инго Банка,good,False,3,3,3,3,Нижний Новгород (Нижегородская область)
https://www.banki.ru/services/responses/bank/response/12624999,5,Отзывы о продуктах Камкомбанка,"07.10.2025 в 18:51посетил офис комкомбанка в москве на пл. Подеды, д. 2, корп. 1, с целью покупки 30...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12625000,0,Отзывы о кредитных картах Почта Банка,29.09.2025 г. я обратилась в контактный центр Почта Банк с претензией о незаконных начислениях по кр...,Почта Банка,good,False,3,3,3,3,Черкесск (Карачаево-Черкесская Республика)
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12625000,0,Отзывы о кредитных картах Почта Банка,29.09.2025 г. я обратилась в контактный центр Почта Банк с претензией о незаконных начислениях по кр...,Почта Банка,good,False,3,3,3,3,Черкесск (Карачаево-Черкесская Республика)
https://www.banki.ru/services/responses/bank/response/12625001,0,Отзывы о дебетовых картах Совкомбанка,Обратилась в онлайн банк в 18:40 о вопросе бонусы К-ва Наталья помогла мне решить это вопрос. В отзы...,картах Совкомбанка,good,False,3,3,3,3,Екатеринбург (Свердловская область)
https://www.banki.ru/services/responses/bank/response/12625002,0,Отзывы о продуктах Совкомбанка,"Обратилась в чат поддержки 13.10.2025, Пришла на помощь А-ва Оксана, у меня возникла проблема с офор...",продуктах Совкомбанка,good,False,3,3,3,3,Троицк (Республика Мордовия)
https://www.banki.ru/services/responses/bank/response/12625003,0,Отзывы о дебетовых картах Альфа-Банка,"Здравствуйте нужен был ответ по Кешу. Нечего не понятно было, карта заказывалась по акционной ссылке...",картах Альфа-Банка,good,False,3,3,3,3,Курган (Курганская область)
https://www.banki.ru/services/responses/bank/response/12625004,0,Отзывы о продуктах Альфа-Банка,Приложение очень приятно пользоваться и всякие бонусы очень быстро разобрался. Хочу поблагодарить ра...,продуктах Альфа-Банка,good,False,3,3,3,3,Ишим
https://www.banki.ru/services/responses/bank/response/12625005,0,Отзывы о дебетовых картах Альфа-Банка, хочу отметить оперативность работы и продуманную организацию клиентского сервиса. Приятно видеть! ,картах Альфа-Банка,good,False,3,3,3,3,Липецк (Липецкая область)
https://www.banki.ru/services/responses/bank/response/12625006,5,Отзывы о продуктах Совкомбанка,"Хочу похвалить бота Катюшу в приложении Совкомбанка за то, что очень быстро отвечает, а также и дохо...",продуктах Совкомбанка,good,False,0,0,0,0,Чебоксары (Чувашская Республика)
https://www.banki.ru/services/responses/bank/response/12625007,5,Отзывы о дебетовых картах Совкомбанка,"Сегодня, 13.10.2025, я обратилась в поддержку в приложении банка. Я перевела деньги из другого банка...",картах Совкомбанка,good,False,3,3,3,3,Екатеринбург (Свердловская область)
https://www.banki.ru/services/responses/bank/response/12625008,0,Отзывы о дебетовых картах Альфа-Банка,"Мне очень понравились банк очень удобный в использовании, выгодные использования ,этот банк Я реками...",картах Альфа-Банка,good,False,3,3,3,3,Махачкала
https://www.banki.ru/services/responses/bank/response/12625009,0,Отзывы о продуктах Т-Банка,11.10.2025 г. приобрёл авиабилеты в приложении Т-Банка в разделе «Город». При поиске билетов было ук...,продуктах Т-Банка,good,False,1,2,1,1,Москва
https://www.banki.ru/services/responses/bank/response/12625010,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12625010,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12625011,0,Отзывы о кредитных картах Ак Барс Банка,,Барс Банка,good,False,0,0,0,0,Нурлат
https://www.banki.ru/services/responses/bank/response/12625012,0,Отзывы о дебетовых картах Альфа-Банка,Мне очень нравится данный банк все очень удобно легко и понятно мне все очень нравится начиная с офо...,картах Альфа-Банка,good,False,3,3,3,3,Орел (Республика Татарстан)
https://www.banki.ru/services/responses/bank/response/12625013,0,Отзывы о дебетовых картах Альфа-Банка,"Добрый вечер! 10 октября 2025 года обратилась в чат мобильного банка, так как я переводила с карты а...",картах Альфа-Банка,good,False,3,3,3,3,Горно-Алтайск (Республика Алтай)
https://www.banki.ru/services/responses/bank/response/12625014,0,Отзывы о продуктах Альфа-Банка,18 сентря совершал перевод своей маме альфа банк не дал мне перевести такую большую сумму сразу нача...,продуктах Альфа-Банка,good,False,3,3,3,3,Екатеринбург
https://www.banki.ru/services/responses/bank/response/12625015,0,Отзывы о дебетовых картах Яндекс Банка,"Яндекс банком пользуюсь уже давно, мне нравится их лояльное отношение и выгодные категории кэшбека. ...",Яндекс Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12625016,5,Отзывы о дебетовых картах ОТП Банка,"Карту заказал по ссылке друга, давно советовали данный банк. Оформление карты на сайте заняло нескол...",ОТП Банка,good,False,3,3,3,3,Златоуст (Челябинская область)
https://www.banki.ru/services/responses/bank/response/12625017,0,Отзывы о продуктах Камкомбанка,"Обменивала валюту, перед операцией сотрудник банка все подробно объяснила, предупредила о комиссии, ...",продуктах Камкомбанка,good,False,3,3,3,3,Казань
https://www.banki.ru/services/responses/bank/response/12625018,0,Отзывы о продуктах Яндекс Банка,"13 октября обратилась в поддержку Яндекс пэй в приложении.
Попросила прислать мне скриншоты моей пер...",Яндекс Банка,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12625019,0,Отзывы о дебетовых картах НКО ЮМани,Хочу выразить огромную благодарность команде ЮMoney — особенно службе поддержки — за тот уровень сер...,НКО ЮМани,good,False,3,3,3,3,Барнаул
https://www.banki.ru/services/responses/bank/response/12625020,0,Отзывы о дебетовых картах Сбербанка,Доброго дня! Много лет являюсь клиентом Сбербанка. Но произошла неприятная ситуация. Сбер заблокиров...,картах Сбербанка,good,False,2,2,2,2,Москва
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12625020,0,Отзывы о дебетовых картах Сбербанка,Доброго дня! Много лет являюсь клиентом Сбербанка. Но произошла неприятная ситуация. Сбер заблокиров...,картах Сбербанка,good,False,2,2,2,2,Москва
https://www.banki.ru/services/responses/bank/response/12625021,5,Отзывы о продуктах Камкомбанка,"13.10.2025 обратилась в офис банка по адресу: пр. Науки, д.19, к.2 с целью продажи евро. В этом банк...",продуктах Камкомбанка,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12625022,0,Отзывы о кредитных картах Ренессанс Банка,"У меня какое-то время была только виртуальная карта у Ренессанса, а тут понял что иметь пластик тоже...",Ренессанс Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12625023,0,Отзывы о дебетовых картах Россельхозбанка,"Хочется сказать большое спасибо всем сотрудникам отделения банка по адресу Челябинск, Героев Танкогр...",картах Россельхозбанка,good,False,3,3,2,0,Челябинск
https://www.banki.ru/services/responses/bank/response/12625024,0,Отзывы о дебетовых картах ВТБ,"БАНК ВТБ (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО), ""ЦЕНТРАЛЬНЫЙ"" В Г. МОСКВЕ
408178***16
20.06.2014 - Открыт...",картах ВТБ,good,False,1,2,1,1,Москва
https://www.banki.ru/services/responses/bank/response/12625025,5,Отзывы о кредитных картах Совкомбанка,"Сегодня обратился в чат , что бы увеличить лимит расрочки по карте. Вся процедура прошла очень быстр...",картах Совкомбанка,good,False,3,3,3,3,Кропоткин (Краснодарский край)
https://www.banki.ru/services/responses/bank/response/12625026,5,Отзывы о продуктах Альфа-Банка,В начале июля 2025 года поступил Счёт на оплату ЖКУ в мобильное приложение. 08.07.2025 написал в чат...,продуктах Альфа-Банка,good,False,3,3,3,3,Ижевск (Удмуртская Республика)
https://www.banki.ru/services/responses/bank/response/12625027,5,Отзывы о кредитных картах Банка Русский Стандарт,,Русский Стандарт,good,False,3,3,3,3,Курск (Санкт-Петербург и область)
https://www.banki.ru/services/responses/bank/response/12625028,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12625029,0,Отзывы о дебетовых картах Альфа-Банка,"Здравствуйте! Возникла проблема со списанием денежных средств за подписку альфа-смарт, которую я не ...",картах Альфа-Банка,good,False,3,3,3,3,Киров
https://www.banki.ru/services/responses/bank/response/12625030,0,Отзывы о продуктах Совкомбанка,Консультант Дмитрий оказал помощь в решении вопроса. Быстро и без лишней воды. На все вопросы ответи...,продуктах Совкомбанка,good,False,3,3,3,3,Абабково
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12625030,0,Отзывы о продуктах Совкомбанка,Консультант Дмитрий оказал помощь в решении вопроса. Быстро и без лишней воды. На все вопросы ответи...,продуктах Совкомбанка,good,False,3,3,3,3,Абабково
https://www.banki.ru/services/responses/bank/response/12625031,5,Отзывы о продуктах Совкомбанка,"Добрый день, я обратилась в чат по вопросу начисления кешбека. Совершила покупку 12.10.2025 у партне...",продуктах Совкомбанка,good,False,2,3,3,3,Пермь (Пермский край)
https://www.banki.ru/services/responses/bank/response/12625032,0,Отзывы о дебетовых картах НКО ЮМани,,НКО ЮМани,good,False,1,1,1,1,Калининград (Калининградская область)
https://www.banki.ru/services/responses/bank/response/12625033,0,Отзывы о дебетовых картах Альфа-Банка,Обращалась в чат банка для расторжения договора кредитной карты. Очень быстро поняли просьбу и помог...,картах Альфа-Банка,good,False,3,3,3,2,Красноярск (Красноярский край)
https://www.banki.ru/services/responses/bank/response/12625034,0,Отзывы о кредитных картах Т-Банка,"Пользуюсь премиум подпиской, и хотел бы отметить отзывчивость тех поддержки. И оперативное решение п...",картах Т-Банка,good,False,3,3,3,3,Иркутск (Иркутская область)
https://www.banki.ru/services/responses/bank/response/12625035,0,Отзывы о дебетовых картах Альфа-Банка,"Обратился в чат по списанию за подписку, не заметил сразу снятия денег, написал обращение, о просьбе...",картах Альфа-Банка,good,False,3,3,3,3,Краснодар (Краснодарский край)
https://www.banki.ru/services/responses/bank/response/12625036,0,Отзывы о продуктах Альфа-Банка,"спасибо чату альфа банка, что предлагает дополнительные и интересные возможности, я заинтересовалась...",продуктах Альфа-Банка,good,False,3,3,3,3,Иркутск
https://www.banki.ru/services/responses/bank/response/12625037,0,Отзывы о продуктах Альфа-Банка, ,продуктах Альфа-Банка,good,False,3,3,3,3,Тюмень (Тюменская область)
https://www.banki.ru/services/responses/bank/response/12625038,0,Отзывы о дебетовых картах Альфа-Банка,"Всем здравствуйте, заказал карту Альфа Банк! Приехал очень дружелюбный и отзывчивый челове!Даже прие...",картах Альфа-Банка,good,False,3,3,3,3,Волгодонск
https://www.banki.ru/services/responses/bank/response/12625039,0,Отзывы о продуктах ВТБ,,продуктах ВТБ,good,False,0,0,0,0,Шаховская (Москва и область)
https://www.banki.ru/services/responses/bank/response/12625040,0,Отзывы о дебетовых картах Альфа-Банка,,картах Альфа-Банка,good,False,3,3,3,3,Омск (Омская область)
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12625040,0,Отзывы о дебетовых картах Альфа-Банка,,картах Альфа-Банка,good,False,3,3,3,3,Омск (Омская область)
https://www.banki.ru/services/responses/bank/response/12625041,0,Отзывы о дебетовых картах Альфа-Банка,". Несколько месяцев назад открыла для себя этот банк)пользуюсь активно только картой альфабанка,кэшб...",картах Альфа-Банка,good,False,3,3,3,3,Ставрополь
https://www.banki.ru/services/responses/bank/response/12625042,0,Отзывы о дебетовых картах Альфа-Банка,,картах Альфа-Банка,good,False,3,3,3,3,Ульяновск
https://www.banki.ru/services/responses/bank/response/12625043,0,Отзывы о дебетовых картах ВТБ,"Очень грамотный оператор, всё доступно разъяснила и помогла в решении данного вопроса. Спасибо вам о...",картах ВТБ,good,False,3,3,3,3,Тарко-Сале
https://www.banki.ru/services/responses/bank/response/12625044,0,Отзывы о дебетовых картах Банка Ozon,"Здравствуйте, хочу поделиться положительным отзывом о OZON bank, чат с поддержкой помогает быстро ре...",Банка Ozon,good,False,3,3,3,3,Саранск
https://www.banki.ru/services/responses/bank/response/12625045,0,Отзывы о дебетовых картах Альфа-Банка,"В прошлом году, мне заблокировали карту ТБанк, я решила сделать карту у альфа банка, и не пожалела!!...",картах Альфа-Банка,good,False,3,3,3,3,Тюмень (Тюменская область)
https://www.banki.ru/services/responses/bank/response/12625046,0,Отзывы о кредитных картах Банка Ozon,Стал клиентом Озонбанка летом этого года. Месяц назад в приложении банка увидел предложение о выпуск...,Банка Ozon,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12625047,5,Отзывы о дебетовых картах Совкомбанка,Возник вопрос по поводу карты рассрочки Халва. Обратился в чат-поддержку банка. Меня быстро связали ...,картах Совкомбанка,good,False,3,3,3,3,Пенза (Пензенская область)
https://www.banki.ru/services/responses/bank/response/12625048,0,Отзывы о вкладах Совкомбанка,Оперативный ответ оператора - такое в нынешнее время не так часто встречаешь. Обычно это нервной стр...,вкладах Совкомбанка,good,False,3,3,3,3,Лиски (Воронежская область)
